Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1990,10.263731,6.431652,-8.58337,6.6891217,5.427166,-0.47642526,-1.4360183,-2.5445254,-6.585041,5.329798,9.812055,4.005109
1991,-0.10900036,-4.9164534,-3.3109138,-4.7578583,-4.4238706,-14.273015,-6.889068,-8.335019,5.0089874,2.1968324,-3.944238,5.9999814
1992,3.8662248,-14.056032,16.240753,-15.474778,-8.525312,-7.2543645,-5.022167,3.770302,10.905041,4.4885387,4.6299415,-4.7292414
1993,-8.72485,8.060571,13.43991,1.3091737,-10.5097275,5.55031,-20.33308,-19.738913,-18.498144,-21.114443,-5.977122,-11.956457
1994,-27.470993,-11.986662,-1.468266,7.2637258,1.8251177,-3.83055,13.531552,10.344568,7.541582,13.692661,17.551666,22.778923
1995,23.213778,12.721668,19.364643,23.529844,-2.1263478,6.141184,10.167893,8.8687935,17.351425,28.423506,10.960162,17.904634
1996,7.039746,11.546574,3.6200676,-25.356586,1.9782509,4.827752,6.2773366,0.37874857,-18.617186,-5.540267,-7.6314015,-8.227115
1997,-10.592545,-2.467225,11.417897,10.278407,-6.617726,-3.009655,-24.954317,-10.794477,-19.306076,-21.988855,-4.2142305,-16.582228
1998,0.6224702,-9.467647,-18.101099,7.6536922,-0.64974475,3.9354565,6.26874,16.062637,19.22294,16.118015,24.336313,8.936232
1999,18.370256,14.218534,13.3904295,-5.0379977,-4.176016,11.609113,-0.14860512,-10.617385,-12.192757,-7.700397,-7.18056,-6.0891237
2000,-2.322141,-37.627293,3.1571457,-3.740231,-7.8333187,-9.815813,-7.3062387,-11.176939,-7.9589167,6.661619,-4.777782,-2.7658856
2001,-5.745902,-1.3974377,16.125141,6.3400087,-8.94998,2.6194596,-8.521848,-3.4637222,2.3114877,-6.9492726,2.8706365,8.332758
2002,-9.881884,14.806918,3.7632737,-1.9145505,-10.915451,-12.496547,-15.811458,-11.689864,-19.07677,-0.80611104,-9.616127,-2.6336174
2003,9.996323,10.109465,-0.73939013,-11.523647,-0.6560595,-4.365414,6.9534054,13.85964,15.740439,19.121477,1.4151366,2.37914
2004,9.8183975,2.788106,-5.567479,4.323855,-1.5501252,6.67391,17.011513,-4.7594275,7.621107,11.317554,19.12346,5.777812
2005,-0.8550379,6.67319,-16.85792,3.9880059,-15.1263485,8.658594,-9.68588,-12.659658,-10.117794,-15.680964,-14.839737,-15.156211
2006,-45.446648,-7.868398,-8.406384,-12.26591,16.786905,18.841537,16.07705,5.5084915,14.740769,3.6436534,7.279146,1.9141346
2007,-1.186957,-10.045165,1.1770015,-2.9608283,25.73914,-9.5413265,-23.525318,-23.099215,-24.196117,-5.729861,-16.28499,-15.926053
2008,-4.9239078,-22.564606,4.571603,-16.162924,-1.2122853,-2.4782112,10.888967,20.55048,3.3540914,11.837126,3.5346026,5.288523
2009,3.6341937,-4.0163274,0.7902025,-4.2649617,-1.69326,15.126988,-2.4761634,-5.2485414,-7.164157,-11.161785,-3.9319425,-1.2101845
2010,11.611697,-13.241991,2.4382613,-5.0624037,-11.76163,-7.0209227,-14.96397,-4.9137015,-7.6495996,0.0066573257,0.19581613,-8.810438
2011,-15.532312,-4.691213,-5.588889,-17.156145,4.3320804,1.1687846,15.928891,23.593304,1.5674677,11.440843,9.911957,13.188964
2012,3.996287,14.196805,1.5947254,-4.3684225,-7.306562,12.460791,8.308578,10.518188,3.9078376,5.94313,9.793611,4.6835
2013,6.487761,-0.76851964,6.9180884,0.011407188,-16.801867,3.4771235,0.058715947,-4.1492753,-12.383031,-20.028162,-11.558331,4.6695495
2014,-15.371035,-8.497734,-17.862265,4.49735,17.058968,-2.4431522,1.0376759,-8.706567,0.09943073,7.2692533,3.6729288,1.9642519
